RoundID,MatchID,Team Initials,Coach Name,Line-up,Shirt Number,Player Name,Position,Event,Grupo_Posicion,Grupo_LineUp
1024,8776,PAR,CARPEGIANI (BRA),S,5,AYALA,GK,OH46',Portero,Titular
1024,8776,FRA,JACQUET Aime (FRA),S,7,Didier DESCHAMPS,C,OH46',Capitán,Titular
1024,8776,PAR,CARPEGIANI (BRA),S,9,CARDOZO,GK,I91',Portero,Titular
1024,8776,FRA,JACQUET Aime (FRA),S,8,Marcel DESAILLY,GK,OH46',Portero,Titular
1024,8776,PAR,CARPEGIANI (BRA),S,10,ACUNA,GK,OH46',Portero,Titular
1024,8776,FRA,JACQUET Aime (FRA),S,12,Thierry HENRY,GK,O65',Portero,Titular
1024,8776,PAR,CARPEGIANI (BRA),S,11,Pedro SARABIA,GK,OH46',Portero,Titular
1024,8776,FRA,JACQUET Aime (FRA),S,13,Bernard DIOMEDE,GK,O76',Portero,Titular
1024,8776,PAR,CARPEGIANI (BRA),S,13,Carlos PAREDES,GK,O75',Portero,Titular
1024,8776,FRA,JACQUET Aime (FRA),S,15,Lilian THURAM,GK,OH46',Portero,Titular
1024,8776,PAR,CARPEGIANI (BRA),S,15,Miguel BENITEZ,GK,Y23',Portero,Titular
1024,8776,FRA,JACQUET Aime (FRA),S,17,Emmanuel PETIT,GK,O69',Portero,Titular
1024,8776,PAR,CARPEGIANI (BRA),S,16,ENCISO,GK,Y32',Portero,Titular
1024,8776,FRA,JACQUET Aime (FRA),S,20,David TREZEGUET,GK,OH46',Portero,Titular
1024,8776,PAR,CARPEGIANI (BRA),S,21,CAMPOS,GK,O55',Portero,Titular
1024,8776,FRA,JACQUET Aime (FRA),N,1,Bernard LAMA,GK,OH46',Portero,Suplente
1024,8776,PAR,CARPEGIANI (BRA),N,3,RIVAROLA,GK,OH46',Portero,Suplente
1024,8776,FRA,JACQUET Aime (FRA),N,2,Vincent CANDELA,GK,OH46',Portero,Suplente
1024,8776,PAR,CARPEGIANI (BRA),N,6,Edgar AGUILERA,GK,OH46',Portero,Suplente
1024,8776,FRA,JACQUET Aime (FRA),N,4,Patrick VIEIRA,GK,OH46',Portero,Suplente
1024,8776,PAR,CARPEGIANI (BRA),N,7,Julio Cesar YEGROS,GK,I55',Portero,Suplente
1024,8776,FRA,JACQUET Aime (FRA),N,9,Stephane GUIVARCH,GK,I76',Portero,Suplente
1024,8776,PAR,CARPEGIANI (BRA),N,8,A. ROJAS,GK,Y99',Portero,Suplente
1024,8776,FRA,JACQUET Aime (FRA),N,10,Zinedine ZIDANE,GK,OH46',Portero,Suplente
1024,8776,PAR,CARPEGIANI (BRA),N,12,ACEVAL,GK,OH46',Portero,Suplente
1024,8776,FRA,JACQUET Aime (FRA),N,11,Robert PIRES,GK,I65',Portero,Suplente
1024,8776,PAR,CARPEGIANI (BRA),N,14,R. ROJAS,GK,OH46',Portero,Suplente
1024,8776,FRA,JACQUET Aime (FRA),N,14,Alain BOGHOSSIAN,GK,I69',Portero,Suplente
1024,8776,PAR,CARPEGIANI (BRA),N,17,BRIZUELA,GK,OH46',Portero,Suplente
1024,8776,FRA,JACQUET Aime (FRA),N,18,Frank LEBOEUF,GK,OH46',Portero,Suplente
1024,8776,PAR,CARPEGIANI (BRA),N,18,Cesar RAMIREZ,GK,OH46',Portero,Suplente
1024,8776,FRA,JACQUET Aime (FRA),N,19,Christian KAREMBEU,GK,OH46',Portero,Suplente
1024,8776,PAR,CARPEGIANI (BRA),N,19,MORALES,GK,OH46',Portero,Suplente
1024,8776,FRA,JACQUET Aime (FRA),N,21,Christophe DUGARRY,GK,OH46',Portero,Suplente
1024,8776,PAR,CARPEGIANI (BRA),N,20,Denis CANIZA,GK,I75',Portero,Suplente
1024,8776,FRA,JACQUET Aime (FRA),N,22,Lionel CHARBONNIER,GK,OH46',Portero,Suplente
1024,8776,PAR,CARPEGIANI (BRA),N,22,Ruben RUIZ DIAZ,GK,OH46',Portero,Suplente
1024,8775,NGA,MILUTINOVIC Bora (YUG),S,1,Peter RUFAI,GK,OH46',Portero,Titular
1024,8775,DEN,JOHANSSON Bo (SWE),S,1,Peter SCHMEICHEL,GK,OH46',Portero,Titular
1024,8775,NGA,MILUTINOVIC Bora (YUG),S,3,Celestine BABAYARO,GK,OH46',Portero,Titular
1024,8775,DEN,JOHANSSON Bo (SWE),S,3,RIEPER,GK,Y24',Portero,Titular
1024,8775,NGA,MILUTINOVIC Bora (YUG),S,4,KANU,GK,O65',Portero,Titular
1024,8775,DEN,JOHANSSON Bo (SWE),S,4,Jes HOGH,GK,OH46',Portero,Titular
1024,8775,NGA,MILUTINOVIC Bora (YUG),S,5,UCHE,C,OH46',Capitán,Titular
1024,8775,DEN,JOHANSSON Bo (SWE),S,5,Jan HEINTZE,GK,OH46',Portero,Titular
1024,8775,NGA,MILUTINOVIC Bora (YUG),S,6,Taribo WEST,GK,OH46',Portero,Titular
1024,8775,DEN,JOHANSSON Bo (SWE),S,6,Thomas HELVEG,GK,G76',Portero,Titular
1024,8775,NGA,MILUTINOVIC Bora (YUG),S,7,FINIDI,GK,OH46',Portero,Titular
1024,8775,DEN,JOHANSSON Bo (SWE),S,7,Allan NIELSEN,GK,OH46',Portero,Titular
1024,8775,NGA,MILUTINOVIC Bora (YUG),S,8,Mutiu ADEPOJU,GK,OH46',Portero,Titular
1024,8775,DEN,JOHANSSON Bo (SWE),S,10,LAUDRUP M.,C,O82',Capitán,Titular
1024,8775,NGA,MILUTINOVIC Bora (YUG),S,10,Jay Jay OKOCHA,GK,Y49',Portero,Titular
1024,8775,DEN,JOHANSSON Bo (SWE),S,11,LAUDRUP B.,GK,G12' O77',Portero,Titular
1024,8775,NGA,MILUTINOVIC Bora (YUG),S,11,Garba LAWAL,GK,O73',Portero,Titular
1024,8775,DEN,JOHANSSON Bo (SWE),S,12,Soren COLDING,GK,OH46',Portero,Titular
1024,8775,NGA,MILUTINOVIC Bora (YUG),S,15,Sunday OLISEH,GK,OH46',Portero,Titular
1024,8775,DEN,JOHANSSON Bo (SWE),S,18,MOLLER,GK,G3' O58',Portero,Titular
1024,8775,NGA,MILUTINOVIC Bora (YUG),S,20,IKPEBA,GK,OH46',Portero,Titular
1024,8775,DEN,JOHANSSON Bo (SWE),S,21,Martin JORGENSEN,GK,OH46',Portero,Titular
1024,8775,NGA,MILUTINOVIC Bora (YUG),N,2,Mobi OPARAKU,GK,OH46',Portero,Suplente
1024,8775,DEN,JOHANSSON Bo (SWE),N,2,SCHJONBERG,GK,OH46',Portero,Suplente
1024,8775,NGA,MILUTINOVIC Bora (YUG),N,9,YEKINI,GK,I65',Portero,Suplente
1024,8775,DEN,JOHANSSON Bo (SWE),N,8,Per FRANDSEN,GK,I82',Portero,Suplente
1024,8775,NGA,MILUTINOVIC Bora (YUG),N,12,OKPARA W.,GK,OH46',Portero,Suplente
1024,8775,DEN,JOHANSSON Bo (SWE),N,9,Miklos MOLNAR,GK,OH46',Portero,Suplente
1024,8775,NGA,MILUTINOVIC Bora (YUG),N,13,Tijani BABANGIDA,GK,I73' G77',Portero,Suplente
1024,8775,DEN,JOHANSSON Bo (SWE),N,13,Jacob LAURSEN,GK,OH46',Portero,Suplente
1024,8775,NGA,MILUTINOVIC Bora (YUG),N,14,Daniel AMOKACHI,GK,OH46',Portero,Suplente
1024,8775,DEN,JOHANSSON Bo (SWE),N,14,Morten WIEGHORST,GK,I77',Portero,Suplente
1024,8775,NGA,MILUTINOVIC Bora (YUG),N,16,Uche OKAFOR,GK,OH46',Portero,Suplente
1024,8775,DEN,JOHANSSON Bo (SWE),N,15,Stig TOFTING,GK,OH46',Portero,Suplente
1024,8775,NGA,MILUTINOVIC Bora (YUG),N,17,EGUAVOEN,GK,OH46',Portero,Suplente
1024,8775,DEN,JOHANSSON Bo (SWE),N,16,Mogens KROGH,GK,OH46',Portero,Suplente
1024,8775,NGA,MILUTINOVIC Bora (YUG),N,18,Wilson ORUMA,GK,OH46',Portero,Suplente
1024,8775,DEN,JOHANSSON Bo (SWE),N,17,Bjarne GOLDBAEK,GK,OH46',Portero,Suplente
1024,8775,NGA,MILUTINOVIC Bora (YUG),N,19,Ben IROHA,GK,OH46',Portero,Suplente
1024,8775,DEN,JOHANSSON Bo (SWE),N,19,Ebbe SAND,GK,G58' I58',Portero,Suplente
1024,8775,NGA,MILUTINOVIC Bora (YUG),N,21,OKPARA G.,GK,OH46',Portero,Suplente
1024,8775,DEN,JOHANSSON Bo (SWE),N,20,Rene HENRIKSEN,GK,OH46',Portero,Suplente
1024,8775,NGA,MILUTINOVIC Bora (YUG),N,22,Abiodun BARUWA,GK,OH46',Portero,Suplente
1024,8775,DEN,JOHANSSON Bo (SWE),N,22,Peter KJAER,GK,OH46',Portero,Suplente
1024,8777,GER,VOGTS Berti (GER),S,1,K�PKE,GK,OH46',Portero,Titular
1024,8777,MEX,LAPUENTE Manuel (MEX),S,1,Jorge CAMPOS,GK,OH46',Portero,Titular
1024,8777,GER,VOGTS Berti (GER),S,2,W�RNS,GK,OH46',Portero,Titular
1024,8777,MEX,LAPUENTE Manuel (MEX),S,2,Claudio SUAREZ,GK,OH46',Portero,Titular
1024,8777,GER,VOGTS Berti (GER),S,3,Joerg HEINRICH,GK,O57',Portero,Titular
1024,8777,MEX,LAPUENTE Manuel (MEX),S,4,VILLA,GK,OH46',Portero,Titular
1024,8777,GER,VOGTS Berti (GER),S,5,Thomas HELMER,GK,O37',Portero,Titular
1024,8777,MEX,LAPUENTE Manuel (MEX),S,5,Duilio DAVINO,GK,Y57',Portero,Titular
1024,8777,GER,VOGTS Berti (GER),S,8,MATTH�US,GK,Y56',Portero,Titular
1024,8777,MEX,LAPUENTE Manuel (MEX),S,6,BERNAL,GK,OH46',Portero,Titular
1024,8777,GER,VOGTS Berti (GER),S,10,H�SSLER,GK,O73',Portero,Titular
1024,8777,MEX,LAPUENTE Manuel (MEX),S,8,Alberto GARCIA ASPE,C,O86',Capitán,Titular
1024,8777,GER,VOGTS Berti (GER),S,14,Markus BABBEL,GK,Y45',Portero,Titular
1024,8777,MEX,LAPUENTE Manuel (MEX),S,11,BLANCO,GK,Y87',Portero,Titular
1024,8777,GER,VOGTS Berti (GER),S,16,Didi HAMANN,GK,Y88',Portero,Titular
1024,8777,MEX,LAPUENTE Manuel (MEX),S,13,PARDO,GK,OH46',Portero,Titular
1024,8777,GER,VOGTS Berti (GER),S,18,Juergen KLINSMANN,C,G74',Capitán,Titular
1024,8777,MEX,LAPUENTE Manuel (MEX),S,14,LARA,GK,OH46',Portero,Titular
1024,8777,GER,VOGTS Berti (GER),S,20,Oliver BIERHOFF,GK,G86',Portero,Titular
1024,8777,MEX,LAPUENTE Manuel (MEX),S,15,HERNANDEZ,GK,G47',Portero,Titular
1024,8777,GER,VOGTS Berti (GER),S,21,Michael TARNAT,GK,Y77',Portero,Titular
1024,8777,MEX,LAPUENTE Manuel (MEX),S,17,PALENCIA,GK,O53',Portero,Titular
1024,8777,GER,VOGTS Berti (GER),N,12,Oliver KAHN,GK,OH46',Portero,Suplente
1024,8777,MEX,LAPUENTE Manuel (MEX),N,12,SANCHEZ,GK,OH46',Portero,Suplente
1024,8777,GER,VOGTS Berti (GER),N,22,Jens LEHMANN,GK,OH46',Portero,Suplente
1024,8777,MEX,LAPUENTE Manuel (MEX),N,3,SANCHEZ,GK,OH46',Portero,Suplente
1024,8777,GER,VOGTS Berti (GER),N,4,Juergen KOHLER,GK,OH46',Portero,Suplente
1024,8777,MEX,LAPUENTE Manuel (MEX),N,7,Ramon RAMIREZ,GK,OH46',Portero,Suplente
1024,8777,GER,VOGTS Berti (GER),N,6,Olaf THON,GK,OH46',Portero,Suplente
1024,8777,MEX,LAPUENTE Manuel (MEX),N,9,PELAEZ,GK,I86',Portero,Suplente
1024,8777,GER,VOGTS Berti (GER),N,7,M�LLER,GK,I57',Portero,Suplente
1024,8777,MEX,LAPUENTE Manuel (MEX),N,10,GARCIA,GK,OH46',Portero,Suplente
1024,8777,GER,VOGTS Berti (GER),N,9,Ulf KIRSTEN,GK,I73',Portero,Suplente
1024,8777,MEX,LAPUENTE Manuel (MEX),N,16,Isaac TERRAZAS,GK,OH46',Portero,Suplente
1024,8777,GER,VOGTS Berti (GER),N,11,Olaf MARSCHALL,GK,OH46',Portero,Suplente
1024,8777,MEX,LAPUENTE Manuel (MEX),N,18,Salvador CARMONA,GK,IH46',Portero,Suplente
1024,8777,GER,VOGTS Berti (GER),N,13,Jens JEREMIES,GK,OH46',Portero,Suplente
1024,8777,MEX,LAPUENTE Manuel (MEX),N,19,Braulio LUNA,GK,OH46',Portero,Suplente
1024,8777,GER,VOGTS Berti (GER),N,15,Steffen FREUND,GK,OH46',Portero,Suplente
1024,8777,MEX,LAPUENTE Manuel (MEX),N,20,Jaime ORDIALES,GK,OH46',Portero,Suplente
1024,8777,GER,VOGTS Berti (GER),N,17,Christian ZIEGE,GK,I37',Portero,Suplente
1024,8777,MEX,LAPUENTE Manuel (MEX),N,21,Jesus ARELLANO,GK,I53',Portero,Suplente
1024,8777,GER,VOGTS Berti (GER),N,19,Stefan REUTER,GK,OH46',Portero,Suplente
1024,8777,MEX,LAPUENTE Manuel (MEX),N,22,Oscar PEREZ,GK,OH46',Portero,Suplente
1024,8778,NED,HIDDINK Guus (NED),S,1,van der SAR,GK,OH46',Portero,Titular
1024,8778,YUG,SANTRAC Slobodan (SRB),S,1,Ivica KRALJ,GK,OH46',Portero,Titular
1024,8778,NED,HIDDINK Guus (NED),S,2,Michael REIZIGER,GK,OH46',Portero,Titular
1024,8778,YUG,SANTRAC Slobodan (SRB),S,2,Zoran MIRKOVIC,GK,Y52',Portero,Titular
1024,8778,NED,HIDDINK Guus (NED),S,3,Jaap STAM,GK,OH46',Portero,Titular
1024,8778,YUG,SANTRAC Slobodan (SRB),S,3,Goran DJOROVIC,GK,Y73',Portero,Titular
1024,8778,NED,HIDDINK Guus (NED),S,4,F. de BOER,C,OH46',Capitán,Titular
1024,8778,YUG,SANTRAC Slobodan (SRB),S,4,Slavisa JOKANOVIC,GK,OH46',Portero,Titular
1024,8778,NED,HIDDINK Guus (NED),S,5,Arthur NUMAN,GK,OH46',Portero,Titular
1024,8778,YUG,SANTRAC Slobodan (SRB),S,6,Branko BRNOVIC,GK,OH46',Portero,Titular
1024,8778,NED,HIDDINK Guus (NED),S,7,R. de BOER,GK,OH46',Portero,Titular
1024,8778,YUG,SANTRAC Slobodan (SRB),S,7,Vladimir JUGOVIC,GK,OH46',Portero,Titular
1024,8778,NED,HIDDINK Guus (NED),S,8,Dennis BERGKAMP,GK,G38',Portero,Titular
1024,8778,YUG,SANTRAC Slobodan (SRB),S,9,Predrag MIJATOVIC,GK,OH46',Portero,Titular
1024,8778,NED,HIDDINK Guus (NED),S,10,Clarence SEEDORF,GK,OH46',Portero,Titular
1024,8778,YUG,SANTRAC Slobodan (SRB),S,10,Dragan STOJKOVIC,C,Y38' O56',Capitán,Titular
1024,8778,NED,HIDDINK Guus (NED),S,11,Phillip COCU,GK,OH46',Portero,Titular
1024,8778,YUG,SANTRAC Slobodan (SRB),S,11,Sinisa MIHAJLOVIC,GK,O78',Portero,Titular
1024,8778,NED,HIDDINK Guus (NED),S,14,Marc OVERMARS,GK,OH46',Portero,Titular
1024,8778,YUG,SANTRAC Slobodan (SRB),S,13,Slobodan KOMLJENOVIC,GK,G48',Portero,Titular
1024,8778,NED,HIDDINK Guus (NED),S,16,Edgar DAVIDS,GK,G90',Portero,Titular
1024,8778,YUG,SANTRAC Slobodan (SRB),S,16,Zeljko PETROVIC,GK,OH46',Portero,Titular
1024,8778,NED,HIDDINK Guus (NED),N,6,Wim JONK,GK,OH46',Portero,Suplente
1024,8778,YUG,SANTRAC Slobodan (SRB),N,5,Miroslav DJUKIC,GK,OH46',Portero,Suplente
1024,8778,NED,HIDDINK Guus (NED),N,9,Patrick KLUIVERT,GK,OH46',Portero,Suplente
1024,8778,YUG,SANTRAC Slobodan (SRB),N,8,Dejan SAVICEVIC,GK,I56',Portero,Suplente
1024,8778,NED,HIDDINK Guus (NED),N,12,Boudewijn ZENDEN,GK,OH46',Portero,Suplente
1024,8778,YUG,SANTRAC Slobodan (SRB),N,12,Dragoje LEKOVIC,GK,OH46',Portero,Suplente
1024,8778,NED,HIDDINK Guus (NED),N,13,Andre OOIJER,GK,OH46',Portero,Suplente
1024,8778,YUG,SANTRAC Slobodan (SRB),N,14,Nisa SAVELJIC,GK,I78',Portero,Suplente
1024,8778,NED,HIDDINK Guus (NED),N,15,Winston BOGARDE,GK,OH46',Portero,Suplente
1024,8778,YUG,SANTRAC Slobodan (SRB),N,15,Ljubinko DRULOVIC,GK,OH46',Portero,Suplente
1024,8778,NED,HIDDINK Guus (NED),N,17,v. HOOIJDONK,GK,OH46',Portero,Suplente
1024,8778,YUG,SANTRAC Slobodan (SRB),N,17,Savo MILOSEVIC,GK,OH46',Portero,Suplente
1024,8778,NED,HIDDINK Guus (NED),N,18,de GOEIJ,GK,OH46',Portero,Suplente
1024,8778,YUG,SANTRAC Slobodan (SRB),N,18,Dejan GOVEDARICA,GK,OH46',Portero,Suplente
1024,8778,NED,HIDDINK Guus (NED),N,19,v. BRONCKHORST,GK,OH46',Portero,Suplente
1024,8778,YUG,SANTRAC Slobodan (SRB),N,19,Miroslav STEVIC,GK,OH46',Portero,Suplente
1024,8778,NED,HIDDINK Guus (NED),N,20,Aron WINTER,GK,OH46',Portero,Suplente
1024,8778,YUG,SANTRAC Slobodan (SRB),N,20,Dejan STANKOVIC,GK,OH46',Portero,Suplente
1024,8778,NED,HIDDINK Guus (NED),N,21,Jimmy Floyd HASSELBAINK,GK,OH46',Portero,Suplente
1024,8778,YUG,SANTRAC Slobodan (SRB),N,21,Perica OGNJENOVIC,GK,OH46',Portero,Suplente
1024,8778,NED,HIDDINK Guus (NED),N,22,Ruud HESP,GK,OH46',Portero,Suplente
1024,8778,YUG,SANTRAC Slobodan (SRB),N,22,Darko KOVACEVIC,GK,OH46',Portero,Suplente
1024,8780,ROU,IORDANESCU Anghel (ROU),S,12,Bogdan STELEA,GK,OH46',Portero,Titular
1024,8780,CRO,BLAZEVIC Miroslav (BIH),S,1,Drazen LADIC,GK,OH46',Portero,Titular
1024,8780,ROU,IORDANESCU Anghel (ROU),S,2,Dan PETRESCU,GK,Y70' O75',Portero,Titular
1024,8780,CRO,BLAZEVIC Miroslav (BIH),S,4,Igor STIMAC,GK,OH46',Portero,Titular
1024,8780,ROU,IORDANESCU Anghel (ROU),S,5,Constantin GALCA,GK,OH46',Portero,Titular
1024,8780,CRO,BLAZEVIC Miroslav (BIH),S,6,Slaven BILIC,GK,Y70',Portero,Titular
1024,8780,ROU,IORDANESCU Anghel (ROU),S,6,POPESCU GH.,GK,Y43',Portero,Titular
1024,8780,CRO,BLAZEVIC Miroslav (BIH),S,7,Aljosa ASANOVIC,GK,OH46',Portero,Titular
1024,8780,ROU,IORDANESCU Anghel (ROU),S,8,Dorinel MUNTEANU,GK,OH46',Portero,Titular
1024,8780,CRO,BLAZEVIC Miroslav (BIH),S,9,Davor SUKER,GK,P45',Portero,Titular
1024,8780,ROU,IORDANESCU Anghel (ROU),S,9,Viorel MOLDOVAN,GK,OH46',Portero,Titular
1024,8780,CRO,BLAZEVIC Miroslav (BIH),S,10,Zvonimir BOBAN,C,Y27',Capitán,Titular
1024,8780,ROU,IORDANESCU Anghel (ROU),S,10,Gheorghe HAGI,C,O56',Capitán,Titular
1024,8780,CRO,BLAZEVIC Miroslav (BIH),S,13,Mario STANIC,GK,O82',Portero,Titular
1024,8780,ROU,IORDANESCU Anghel (ROU),S,11,Adrian ILIE,GK,Y81',Portero,Titular
1024,8780,CRO,BLAZEVIC Miroslav (BIH),S,17,Robert JARNI,GK,OH46',Portero,Titular
1024,8780,ROU,IORDANESCU Anghel (ROU),S,13,Liviu CIOBOTARIU,GK,OH46',Portero,Titular
1024,8780,CRO,BLAZEVIC Miroslav (BIH),S,19,Goran VLAOVIC,GK,O75',Portero,Titular
1024,8780,ROU,IORDANESCU Anghel (ROU),S,16,POPESCU G.,GK,O60',Portero,Titular
1024,8780,CRO,BLAZEVIC Miroslav (BIH),S,20,Dario SIMIC,GK,OH46',Portero,Titular
1024,8780,ROU,IORDANESCU Anghel (ROU),S,18,Iulian FILIPESCU,GK,OH46',Portero,Titular
1024,8780,CRO,BLAZEVIC Miroslav (BIH),S,21,Krunoslav JURCIC,GK,OH46',Portero,Titular
1024,8780,ROU,IORDANESCU Anghel (ROU),N,1,Dumitru STANGACIU,GK,OH46',Portero,Suplente
1024,8780,CRO,BLAZEVIC Miroslav (BIH),N,2,Petar KRPAN,GK,I75',Portero,Suplente
1024,8780,ROU,IORDANESCU Anghel (ROU),N,3,Christian DULCA,GK,OH46',Portero,Suplente
1024,8780,CRO,BLAZEVIC Miroslav (BIH),N,3,Anthony SERIC,GK,OH46',Portero,Suplente
1024,8780,ROU,IORDANESCU Anghel (ROU),N,4,Anton DOBOS,GK,OH46',Portero,Suplente
1024,8780,CRO,BLAZEVIC Miroslav (BIH),N,5,Goran JURIC,GK,OH46',Portero,Suplente
1024,8780,ROU,IORDANESCU Anghel (ROU),N,7,Marius LACATUS,GK,OH46',Portero,Suplente
1024,8780,CRO,BLAZEVIC Miroslav (BIH),N,8,Robert PROSINECKI,GK,OH46',Portero,Suplente
1024,8780,ROU,IORDANESCU Anghel (ROU),N,14,Radu NICULESCU,GK,I60',Portero,Suplente
1024,8780,CRO,BLAZEVIC Miroslav (BIH),N,11,Silvio MARIC,GK,OH46',Portero,Suplente
1024,8780,ROU,IORDANESCU Anghel (ROU),N,15,Lucian MARINESCU,GK,I75',Portero,Suplente
1024,8780,CRO,BLAZEVIC Miroslav (BIH),N,12,Marjan MRMIC,GK,OH46',Portero,Suplente
1024,8780,ROU,IORDANESCU Anghel (ROU),N,17,Ilie DUMITRESCU,GK,OH46',Portero,Suplente
1024,8780,CRO,BLAZEVIC Miroslav (BIH),N,14,Zvonimir SOLDO,GK,OH46',Portero,Suplente
1024,8780,ROU,IORDANESCU Anghel (ROU),N,19,Ovidiu STANGA,GK,OH46',Portero,Suplente
1024,8780,CRO,BLAZEVIC Miroslav (BIH),N,15,Igor TUDOR,GK,I82',Portero,Suplente
1024,8780,ROU,IORDANESCU Anghel (ROU),N,20,Tibor SELYMES,GK,OH46',Portero,Suplente
1024,8780,CRO,BLAZEVIC Miroslav (BIH),N,16,Ardian KOZNIKU,GK,OH46',Portero,Suplente
1024,8780,ROU,IORDANESCU Anghel (ROU),N,21,Gheorghe CRAIOVEANU,GK,I56',Portero,Suplente
1024,8780,CRO,BLAZEVIC Miroslav (BIH),N,18,Zoran MAMIC,GK,OH46',Portero,Suplente
1024,8780,ROU,IORDANESCU Anghel (ROU),N,22,Florin PRUNEA,GK,OH46',Portero,Suplente
1024,8780,CRO,BLAZEVIC Miroslav (BIH),N,22,Vladimir VASILJ,GK,OH46',Portero,Suplente
1024,8779,ARG,PASSARELLA Daniel (ARG),S,1,Carlos ROA,GK,Y110',Portero,Titular
1024,8779,ENG,HODDLE Glenn (ENG),S,1,David SEAMAN,GK,Y5',Portero,Titular
1024,8779,ARG,PASSARELLA Daniel (ARG),S,2,Roberto AYALA,GK,OH46',Portero,Titular
1024,8779,ENG,HODDLE Glenn (ENG),S,2,Sol CAMPBELL,GK,OH46',Portero,Titular
1024,8779,ARG,PASSARELLA Daniel (ARG),S,3,Jose CHAMOT,GK,OH46',Portero,Titular
1024,8779,ENG,HODDLE Glenn (ENG),S,3,Graeme LE SAUX,GK,O71',Portero,Titular
1024,8779,ARG,PASSARELLA Daniel (ARG),S,5,Matias ALMEYDA,GK,Y73',Portero,Titular
1024,8779,ENG,HODDLE Glenn (ENG),S,4,Paul INCE,GK,Y10',Portero,Titular
1024,8779,ARG,PASSARELLA Daniel (ARG),S,7,Claudio LOPEZ,GK,O68',Portero,Titular
1024,8779,ENG,HODDLE Glenn (ENG),S,5,Tony ADAMS,GK,OH46',Portero,Titular
1024,8779,ARG,PASSARELLA Daniel (ARG),S,8,Diego SIMEONE,C,I91' Y47',Capitán,Titular
1024,8779,ENG,HODDLE Glenn (ENG),S,7,David BECKHAM,GK,R47',Portero,Titular
1024,8779,ARG,PASSARELLA Daniel (ARG),S,9,Gabriel BATISTUTA,GK,P5' O68',Portero,Titular
1024,8779,ENG,HODDLE Glenn (ENG),S,9,Alan SHEARER,C,P9',Capitán,Titular
1024,8779,ARG,PASSARELLA Daniel (ARG),S,10,Ariel ORTEGA,GK,OH46',Portero,Titular
1024,8779,ENG,HODDLE Glenn (ENG),S,12,Gary NEVILLE,GK,OH46',Portero,Titular
1024,8779,ARG,PASSARELLA Daniel (ARG),S,11,VER�N,GK,Y44',Portero,Titular
1024,8779,ENG,HODDLE Glenn (ENG),S,14,Darren ANDERTON,GK,O97',Portero,Titular
1024,8779,ARG,PASSARELLA Daniel (ARG),S,14,Nelson VIVAS,GK,OH46',Portero,Titular
1024,8779,ENG,HODDLE Glenn (ENG),S,16,Paul SCHOLES,GK,O78',Portero,Titular
1024,8779,ARG,PASSARELLA Daniel (ARG),S,22,Javier ZANETTI,GK,G45',Portero,Titular
1024,8779,ENG,HODDLE Glenn (ENG),S,20,Michael OWEN,GK,G16',Portero,Titular
1024,8779,ARG,PASSARELLA Daniel (ARG),N,4,Mauricio PINEDA,GK,OH46',Portero,Suplente
1024,8779,ENG,HODDLE Glenn (ENG),N,6,Gareth SOUTHGATE,GK,I71',Portero,Suplente
1024,8779,ARG,PASSARELLA Daniel (ARG),N,6,Roberto SENSINI,GK,OH46',Portero,Suplente
1024,8779,ENG,HODDLE Glenn (ENG),N,8,David BATTY,GK,I97',Portero,Suplente
1024,8779,ARG,PASSARELLA Daniel (ARG),N,12,German BURGOS,GK,OH46',Portero,Suplente
1024,8779,ENG,HODDLE Glenn (ENG),N,10,Teddy SHERINGHAM,GK,OH46',Portero,Suplente
1024,8779,ARG,PASSARELLA Daniel (ARG),N,13,Pablo PAZ,GK,OH46',Portero,Suplente
1024,8779,ENG,HODDLE Glenn (ENG),N,11,McMANAMAN,GK,OH46',Portero,Suplente
1024,8779,ARG,PASSARELLA Daniel (ARG),N,15,Leonardo ASTRADA,GK,OH46',Portero,Suplente
1024,8779,ENG,HODDLE Glenn (ENG),N,13,Nigel MARTYN,GK,OH46',Portero,Suplente
1024,8779,ARG,PASSARELLA Daniel (ARG),N,16,Sergio BERTI,GK,OH46',Portero,Suplente
1024,8779,ENG,HODDLE Glenn (ENG),N,15,Paul MERSON,GK,I78',Portero,Suplente
1024,8779,ARG,PASSARELLA Daniel (ARG),N,17,Pablo CAVALLERO,GK,OH46',Portero,Suplente
1024,8779,ENG,HODDLE Glenn (ENG),N,17,Robert LEE,GK,OH46',Portero,Suplente
1024,8779,ARG,PASSARELLA Daniel (ARG),N,18,Abel BALBO,GK,OH46',Portero,Suplente
1024,8779,ENG,HODDLE Glenn (ENG),N,18,Martin KEOWN,GK,OH46',Portero,Suplente
1024,8779,ARG,PASSARELLA Daniel (ARG),N,19,CRESPO,GK,I68',Portero,Suplente
1024,8779,ENG,HODDLE Glenn (ENG),N,19,L. FERDINAND,GK,OH46',Portero,Suplente
1024,8779,ARG,PASSARELLA Daniel (ARG),N,20,Marcelo GALLARDO,GK,I68',Portero,Suplente
1024,8779,ENG,HODDLE Glenn (ENG),N,21,R. FERDINAND,GK,OH46',Portero,Suplente
1024,8779,ARG,PASSARELLA Daniel (ARG),N,21,Marcelo DELGADO,GK,OH46',Portero,Suplente
1024,8779,ENG,HODDLE Glenn (ENG),N,22,Tim FLOWERS,GK,OH46',Portero,Suplente
